procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 18330172 360916 8589284    0    0     0   365 3214 9130  3  1 96  0  0
 0  0      0 18340440 360968 8583788    0    0     0   259 3118 9040  3  1 96  0  0
 0  0      0 18369172 360996 8556632    0    0     0   219 3100 8974  3  1 95  0  0
 0  0      0 18361680 361052 8560552    0    0     0   210 3289 9244  3  1 95  0  0
 0  0      0 18332260 361116 8578292    0    0     0   224 3125 9030  3  1 96  0  0
 0  0      0 18330984 361144 8580696    0    0     0   193 3154 8996  3  1 96  0  0
 0  0      0 18345220 361184 8563924    0    0     0   379 3152 9076  3  1 96  0  0
 0  0      0 18308600 361224 8615484    0    0     0   332 3288 9221  3  1 96  0  0
 0  0      0 18324620 361292 8587152    0    0     0   355 3180 9140  3  1 96  0  0
 2  0      0 18325792 361336 8588088    0    0     0   371 3117 8936  3  1 96  0  0
 1  0      0 18264892 361376 8601724    0    0     0   291 3262 9479  3  1 95  0  0
 0  0      0 18257712 361412 8579372    0    0     0   245 3222 9650  3  1 95  0  0
 1  0      0 18290944 361496 8570684    0    0     0   501 3262 9418  3  1 96  0  0
 0  0      0 18318776 361544 8570848    0    0     0   298 3139 9008  3  1 96  0  0
 0  0      0 18326640 361592 8570448    0    0     0   217 3147 9057  3  1 96  0  0
 0  0      0 18260600 361640 8619192    0    0     0   306 3247 9205  3  1 95  0  0
 0  0      0 18295880 361692 8587084    0    0     0   256 3132 8979  3  1 96  0  0
 1  0      0 18291916 361720 8586948    0    0     0   217 3109 8949  3  1 96  0  0
 0  0      0 18299116 361784 8575024    0    0     0   397 3102 9025  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18289712 361840 8579060    0    0     0   317 3159 9090  3  1 96  0  0
 0  0      0 18303928 361880 8569120    0    0     0   237 3303 9115  3  1 95  0  0
 1  0      0 18302384 361936 8571688    0    0     0   215 3117 9097  3  1 96  0  0
 2  0      0 18347840 361976 8572664    0    0     0   245 3168 9250  3  1 95  0  0
 1  0      0 18271220 362024 8620236    0    0     0   298 3130 9118  3  1 95  0  0
 0  0      0 18298364 362064 8591384    0    0     0   375 3148 9145  3  1 96  0  0
 0  0      0 18312328 362116 8577268    0    0     0   431 3076 8993  3  1 96  0  0
 1  0      0 18297308 362132 8579480    0    0     0   290 3164 9025  3  1 96  0  0
 0  0      0 18305536 362184 8584920    0    0     0   278 3171 9108  3  1 96  0  0
 0  0      0 18304300 362216 8574928    0    0     0   264 3175 9037  3  1 96  0  0
 0  0      0 18301200 362288 8565452    0    0     0   443 3194 9202  3  1 95  0  0
 1  0      0 18303484 362312 8565920    0    0     0   493 3196 9023  3  1 95  0  0
 0  0      0 18256024 362356 8611532    0    0     0   251 3194 9080  3  1 95  0  0
 1  0      0 18292020 362400 8584896    0    0     0   411 3172 9134  3  1 96  0  0
 0  0      0 18239248 362456 8611540    0    0     0   253 3335 9656  3  1 96  0  0
 2  0      0 18306044 362608 8632492    0    0     0   461 6203 22799  6  2 91  0  0
 6  0      0 18408728 362672 8592712    0    0     0   983 1935 4135  1  1 98  0  0
 0  0      0 18573888 362760 8546300    0    0     0   201 3903 9047  4  1 95  0  0
 0  0      0 23359328 363204 8081872    0    0    46   535 2306 5035  2  1 97  0  0
